trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN15942F237018:2021-02-24T18:51:06Z,12:54:00,12:55:00,StopPoint:OCEINTERCITES-87783266,13,,0,0,
OCESN15942F237018:2021-02-24T18:51:06Z,13:07:00,13:07:00,StopPoint:OCEINTERCITES-87783241,14,,1,0,
OCESN15943F234306:2021-03-09T18:51:45Z,15:57:00,15:57:00,StopPoint:OCEINTERCITES-87783241,0,,0,1,
OCESN15943F234306:2021-03-09T18:51:45Z,16:09:00,16:10:00,StopPoint:OCEINTERCITES-87783266,1,,0,0,
OCESN15943F234306:2021-03-09T18:51:45Z,16:34:00,16:35:00,StopPoint:OCEINTERCITES-87783282,2,,0,0,
OCESN15943F234306:2021-03-09T18:51:45Z,16:54:00,16:55:00,StopPoint:OCEINTERCITES-87783324,3,,0,0,
OCESN15943F234306:2021-03-09T18:51:45Z,17:09:00,17:10:00,StopPoint:OCEINTERCITES-87783340,4,,0,0,
OCESN15943F234306:2021-03-09T18:51:45Z,17:21:00,17:22:00,StopPoint:OCEINTERCITES-87783365,5,,0,0,
OCESN15943F234306:2021-03-09T18:51:45Z,17:50:00,17:53:00,StopPoint:OCEINTERCITES-87783001,6,,0,0,
OCESN15943F234306:2021-03-09T18:51:45Z,18:03:00,18:04:00,StopPoint:OCEINTERCITES-87783423,7,,0,0,
OCESN15943F234306:2021-03-09T18:51:45Z,18:10:00,18:11:00,StopPoint:OCEINTERCITES-87783431,8,,0,0,
OCESN15943F234306:2021-03-09T18:51:45Z,18:17:00,18:18:00,StopPoint:OCEINTERCITES-87783456,9,,0,0,
OCESN15943F234306:2021-03-09T18:51:45Z,18:42:00,18:43:00,StopPoint:OCEINTERCITES-87781542,10,,0,0,
OCESN15943F234306:2021-03-09T18:51:45Z,18:58:00,18:59:00,StopPoint:OCEINTERCITES-87781583,11,,0,0,
OCESN15943F234306:2021-03-09T18:51:45Z,19:09:00,19:10:00,StopPoint:OCEINTERCITES-87781609,12,,0,0,
OCESN15943F234306:2021-03-09T18:51:45Z,19:28:00,19:29:00,StopPoint:OCEINTERCITES-87781666,13,,0,0,
OCESN15943F234306:2021-03-09T18:51:45Z,19:43:00,19:43:00,StopPoint:OCEINTERCITES-87781005,14,,1,0,
OCESN15943F236457:2021-02-24T18:51:06Z,15:40:00,15:40:00,StopPoint:OCEINTERCITES-87783241,0,,0,1,
OCESN15943F236457:2021-02-24T18:51:06Z,15:52:00,15:54:00,StopPoint:OCEINTERCITES-87783266,1,,0,0,
OCESN15943F236457:2021-02-24T18:51:06Z,16:18:00,16:19:00,StopPoint:OCEINTERCITES-87783282,2,,0,0,
OCESN15943F236457:2021-02-24T18:51:06Z,16:38:00,16:39:00,StopPoint:OCEINTERCITES-87783324,3,,0,0,
OCESN15943F236457:2021-02-24T18:51:06Z,16:52:00,16:53:00,StopPoint:OCEINTERCITES-87783340,4,,0,0,
OCESN15943F236457:2021-02-24T18:51:06Z,17:05:00,17:06:00,StopPoint:OCEINTERCITES-87783365,5,,0,0,
OCESN15943F236457:2021-02-24T18:51:06Z,17:35:00,17:38:00,StopPoint:OCEINTERCITES-87783001,6,,0,0,
OCESN15943F236457:2021-02-24T18:51:06Z,17:48:00,17:49:00,StopPoint:OCEINTERCITES-87783423,7,,0,0,
OCESN15943F236457:2021-02-24T18:51:06Z,17:55:00,17:56:00,StopPoint:OCEINTERCITES-87783431,8,,0,0,
OCESN15943F236457:2021-02-24T18:51:06Z,18:02:00,18:03:00,StopPoint:OCEINTERCITES-87783456,9,,0,0,
OCESN15943F236457:2021-02-24T18:51:06Z,18:28:00,18:29:00,StopPoint:OCEINTERCITES-87781542,10,,0,0,
OCESN15943F236457:2021-02-24T18:51:06Z,18:43:00,18:44:00,StopPoint:OCEINTERCITES-87781583,11,,0,0,
OCESN15943F236457:2021-02-24T18:51:06Z,18:54:00,18:55:00,StopPoint:OCEINTERCITES-87781609,12,,0,0,
OCESN15943F236457:2021-02-24T18:51:06Z,19:14:00,19:15:00,StopPoint:OCEINTERCITES-87781666,13,,0,0,
OCESN15943F236457:2021-02-24T18:51:06Z,19:28:00,19:28:00,StopPoint:OCEINTERCITES-87781005,14,,1,0,
OCESN3604F201636:2021-03-07T18:51:13Z,04:57:00,04:57:00,StopPoint:OCEINTERCITES-87592006,0,,0,1,
OCESN3604F201636:2021-03-07T18:51:13Z,05:25:00,05:27:00,StopPoint:OCEINTERCITES-87592378,1,,0,0,
OCESN3604F201636:2021-03-07T18:51:13Z,06:02:00,06:04:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3604F201636:2021-03-07T18:51:13Z,06:18:00,06:19:00,StopPoint:OCEINTERCITES-87597062,3,,0,0,
OCESN3604F201636:2021-03-07T18:51:13Z,06:39:00,06:41:00,StopPoint:OCEINTERCITES-87576009,4,,0,0,
OCESN3604F201636:2021-03-07T18:51:13Z,08:20:00,08:20:00,StopPoint:OCEINTERCITES-87547000,5,,1,0,
OCESN3604F201893:2021-03-09T18:51:45Z,04:57:00,04:57:00,StopPoint:OCEINTERCITES-87592006,0,,0,1,
OCESN3604F201893:2021-03-09T18:51:45Z,05:25:00,05:27:00,StopPoint:OCEINTERCITES-87592378,1,,0,0,
OCESN3604F201893:2021-03-09T18:51:45Z,06:02:00,06:04:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3604F201893:2021-03-09T18:51:45Z,06:18:00,06:19:00,StopPoint:OCEINTERCITES-87597062,3,,0,0,
OCESN3604F201893:2021-03-09T18:51:45Z,06:38:00,06:40:00,StopPoint:OCEINTERCITES-87576009,4,,0,0,
OCESN3604F201893:2021-03-09T18:51:45Z,08:18:00,08:18:00,StopPoint:OCEINTERCITES-87547000,5,,1,0,
OCESN3604F271414:2021-03-09T18:51:45Z,03:51:00,03:51:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3604F271414:2021-03-09T18:51:45Z,04:54:00,04:57:00,StopPoint:OCEINTERCITES-87592006,1,,0,0,
OCESN3604F271414:2021-03-09T18:51:45Z,05:25:00,05:27:00,StopPoint:OCEINTERCITES-87592378,2,,0,0,
OCESN3604F271414:2021-03-09T18:51:45Z,06:02:00,06:04:00,StopPoint:OCEINTERCITES-87597005,3,,0,0,
OCESN3604F271414:2021-03-09T18:51:45Z,06:18:00,06:19:00,StopPoint:OCEINTERCITES-87597062,4,,0,0,
OCESN3604F271414:2021-03-09T18:51:45Z,06:38:00,06:40:00,StopPoint:OCEINTERCITES-87576009,5,,0,0,
OCESN3604F271414:2021-03-09T18:51:45Z,08:18:00,08:18:00,StopPoint:OCEINTERCITES-87547000,6,,1,0,
OCESN3604F275849:2021-03-09T18:51:45Z,03:56:00,03:56:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3604F275849:2021-03-09T18:51:45Z,04:59:00,05:02:00,StopPoint:OCEINTERCITES-87592006,1,,0,0,
OCESN3604F275849:2021-03-09T18:51:45Z,05:32:00,05:34:00,StopPoint:OCEINTERCITES-87592378,2,,0,0,
OCESN3604F275849:2021-03-09T18:51:45Z,06:09:00,06:11:00,StopPoint:OCEINTERCITES-87597005,3,,0,0,
OCESN3604F275849:2021-03-09T18:51:45Z,06:26:00,06:27:00,StopPoint:OCEINTERCITES-87597062,4,,0,0,
OCESN3604F275849:2021-03-09T18:51:45Z,06:46:00,06:48:00,StopPoint:OCEINTERCITES-87576009,5,,0,0,
OCESN3604F275849:2021-03-09T18:51:45Z,08:19:00,08:19:00,StopPoint:OCEINTERCITES-87547000,6,,1,0,
OCESN3605F272747:2021-03-09T18:51:45Z,06:41:00,06:41:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3605F272747:2021-03-09T18:51:45Z,07:38:00,07:40:00,StopPoint:OCEINTERCITES-87543017,1,,0,0,
OCESN3605F272747:2021-03-09T18:51:45Z,08:16:00,08:18:00,StopPoint:OCEINTERCITES-87576009,2,,0,0,
OCESN3605F272747:2021-03-09T18:51:45Z,08:48:00,08:50:00,StopPoint:OCEINTERCITES-87597005,3,,0,0,
OCESN3605F272747:2021-03-09T18:51:45Z,09:54:00,09:57:00,StopPoint:OCEINTERCITES-87592006,4,,0,0,
OCESN3605F272747:2021-03-09T18:51:45Z,11:00:00,11:03:00,StopPoint:OCEINTERCITES-87594002,5,,0,0,
OCESN3605F272747:2021-03-09T18:51:45Z,11:27:00,11:29:00,StopPoint:OCEINTERCITES-87594333,6,,0,0,
OCESN3605F272747:2021-03-09T18:51:45Z,11:43:00,11:45:00,StopPoint:OCEINTERCITES-87613141,7,,0,0,
OCESN3605F272747:2021-03-09T18:51:45Z,12:11:00,12:13:00,StopPoint:OCEINTERCITES-87613000,8,,0,0,
OCESN3605F272747:2021-03-09T18:51:45Z,12:38:00,12:39:00,StopPoint:OCEINTERCITES-87613356,9,,0,0,
OCESN3605F272747:2021-03-09T18:51:45Z,12:51:00,12:53:00,StopPoint:OCEINTERCITES-87611244,10,,0,0,
OCESN3605F272747:2021-03-09T18:51:45Z,13:23:00,13:23:00,StopPoint:OCEINTERCITES-87611004,11,,1,0,
OCESN3614F106267:2021-03-07T18:51:13Z,04:56:00,04:56:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F106267:2021-03-07T18:51:13Z,05:22:00,05:23:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F106267:2021-03-07T18:51:13Z,06:02:00,06:05:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F106267:2021-03-07T18:51:13Z,06:55:00,06:56:00,StopPoint:OCEINTERCITES-87597120,3,,0,0,
OCESN3614F106267:2021-03-07T18:51:13Z,07:12:00,07:14:00,StopPoint:OCEINTERCITES-87597005,4,,0,0,
OCESN3614F106267:2021-03-07T18:51:13Z,07:46:00,07:48:00,StopPoint:OCEINTERCITES-87576009,5,,0,0,
OCESN3614F106267:2021-03-07T18:51:13Z,09:19:00,09:19:00,StopPoint:OCEINTERCITES-87547000,6,,1,0,
OCESN3614F201818:2021-03-08T18:51:30Z,06:04:00,06:04:00,StopPoint:OCEINTERCITES-87592006,0,,0,1,
OCESN3614F201818:2021-03-08T18:51:30Z,06:54:00,06:55:00,StopPoint:OCEINTERCITES-87597120,1,,0,0,
OCESN3614F201818:2021-03-08T18:51:30Z,07:11:00,07:13:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3614F201818:2021-03-08T18:51:30Z,07:43:00,07:45:00,StopPoint:OCEINTERCITES-87576009,3,,0,0,
OCESN3614F201818:2021-03-08T18:51:30Z,09:22:00,09:22:00,StopPoint:OCEINTERCITES-87547000,4,,1,0,
OCESN3614F202001:2021-03-09T18:51:45Z,06:05:00,06:05:00,StopPoint:OCEINTERCITES-87592006,0,,0,1,
OCESN3614F202001:2021-03-09T18:51:45Z,06:55:00,06:56:00,StopPoint:OCEINTERCITES-87597120,1,,0,0,
OCESN3614F202001:2021-03-09T18:51:45Z,07:12:00,07:14:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3614F202001:2021-03-09T18:51:45Z,07:46:00,07:48:00,StopPoint:OCEINTERCITES-87576009,3,,0,0,
OCESN3614F202001:2021-03-09T18:51:45Z,09:19:00,09:19:00,StopPoint:OCEINTERCITES-87547000,4,,1,0,
OCESN3614F268782:2021-03-08T18:51:30Z,04:55:00,04:55:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F268782:2021-03-08T18:51:30Z,05:21:00,05:22:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F268782:2021-03-08T18:51:30Z,06:01:00,06:04:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F268782:2021-03-08T18:51:30Z,06:54:00,06:55:00,StopPoint:OCEINTERCITES-87597120,3,,0,0,
OCESN3614F268782:2021-03-08T18:51:30Z,07:11:00,07:13:00,StopPoint:OCEINTERCITES-87597005,4,,0,0,
OCESN3614F268782:2021-03-08T18:51:30Z,07:43:00,07:45:00,StopPoint:OCEINTERCITES-87576009,5,,0,0,
OCESN3614F268782:2021-03-08T18:51:30Z,09:23:00,09:23:00,StopPoint:OCEINTERCITES-87547000,6,,1,0,
OCESN3614F273378:2021-03-08T18:51:30Z,04:55:00,04:55:00,StopPoint:OCEINTERCITES-87594002,0,,0,1,
OCESN3614F273378:2021-03-08T18:51:30Z,05:21:00,05:22:00,StopPoint:OCEINTERCITES-87594200,1,,0,0,
OCESN3614F273378:2021-03-08T18:51:30Z,06:01:00,06:04:00,StopPoint:OCEINTERCITES-87592006,2,,0,0,
OCESN3614F273378:2021-03-08T18:51:30Z,06:54:00,06:55:00,StopPoint:OCEINTERCITES-87597120,3,,0,0,
OCESN3614F273378:2021-03-08T18:51:30Z,07:11:00,07:13:00,StopPoint:OCEINTERCITES-87597005,4,,0,0,
OCESN3614F273378:2021-03-08T18:51:30Z,07:43:00,07:45:00,StopPoint:OCEINTERCITES-87576009,5,,0,0,
OCESN3614F273378:2021-03-08T18:51:30Z,09:22:00,09:22:00,StopPoint:OCEINTERCITES-87547000,6,,1,0,
OCESN3615F107777:2021-03-06T18:51:50Z,07:41:00,07:41:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3615F107777:2021-03-06T18:51:50Z,09:12:00,09:14:00,StopPoint:OCEINTERCITES-87576009,1,,0,0,
OCESN3615F107777:2021-03-06T18:51:50Z,09:44:00,09:46:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3615F107777:2021-03-06T18:51:50Z,10:01:00,10:02:00,StopPoint:OCEINTERCITES-87597120,3,,0,0,
OCESN3615F107777:2021-03-06T18:51:50Z,10:26:00,10:28:00,StopPoint:OCEINTERCITES-87592378,4,,0,0,
OCESN3615F107777:2021-03-06T18:51:50Z,10:58:00,11:01:00,StopPoint:OCEINTERCITES-87592006,5,,0,0,
OCESN3615F107777:2021-03-06T18:51:50Z,11:39:00,11:40:00,StopPoint:OCEINTERCITES-87594200,6,,0,0,
OCESN3615F107777:2021-03-06T18:51:50Z,12:07:00,12:07:00,StopPoint:OCEINTERCITES-87594002,7,,1,0,
OCESN3615F225150:2021-03-03T18:51:00Z,07:41:00,07:41:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3615F225150:2021-03-03T18:51:00Z,09:12:00,09:14:00,StopPoint:OCEINTERCITES-87576009,1,,0,0,
OCESN3615F225150:2021-03-03T18:51:00Z,09:44:00,09:46:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3615F225150:2021-03-03T18:51:00Z,10:23:00,10:25:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3615F225150:2021-03-03T18:51:00Z,10:54:00,10:57:00,StopPoint:OCEINTERCITES-87592006,4,,0,0,
OCESN3615F225150:2021-03-03T18:51:00Z,11:36:00,11:37:00,StopPoint:OCEINTERCITES-87594200,5,,0,0,
OCESN3615F225150:2021-03-03T18:51:00Z,12:04:00,12:04:00,StopPoint:OCEINTERCITES-87594002,6,,1,0,
OCESN3619F200878:2021-03-09T18:51:45Z,08:29:00,08:29:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3619F200878:2021-03-09T18:51:45Z,09:29:00,09:31:00,StopPoint:OCEINTERCITES-87543017,1,,0,0,
OCESN3619F200878:2021-03-09T18:51:45Z,10:40:00,10:42:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3619F200878:2021-03-09T18:51:45Z,11:20:00,11:22:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3619F200878:2021-03-09T18:51:45Z,11:54:00,11:57:00,StopPoint:OCEINTERCITES-87592006,4,,0,0,
OCESN3619F200878:2021-03-09T18:51:45Z,13:02:00,13:05:00,StopPoint:OCEINTERCITES-87594002,5,,0,0,
OCESN3619F200878:2021-03-09T18:51:45Z,13:31:00,13:33:00,StopPoint:OCEINTERCITES-87594333,6,,0,0,
OCESN3619F200878:2021-03-09T18:51:45Z,13:48:00,13:50:00,StopPoint:OCEINTERCITES-87613141,7,,0,0,
OCESN3619F200878:2021-03-09T18:51:45Z,14:16:00,14:18:00,StopPoint:OCEINTERCITES-87613000,8,,0,0,
OCESN3619F200878:2021-03-09T18:51:45Z,14:54:00,14:56:00,StopPoint:OCEINTERCITES-87611244,9,,0,0,
OCESN3619F200878:2021-03-09T18:51:45Z,15:23:00,15:23:00,StopPoint:OCEINTERCITES-87611004,10,,1,0,
OCESN3619F202006:2021-03-07T18:51:13Z,07:39:00,07:39:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3619F202006:2021-03-07T18:51:13Z,08:37:00,08:39:00,StopPoint:OCEINTERCITES-87543017,1,,0,0,
OCESN3619F202006:2021-03-07T18:51:13Z,09:46:00,09:48:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3619F202006:2021-03-07T18:51:13Z,10:24:00,10:26:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3619F202006:2021-03-07T18:51:13Z,10:58:00,11:01:00,StopPoint:OCEINTERCITES-87592006,4,,0,0,
OCESN3619F202006:2021-03-07T18:51:13Z,12:05:00,12:08:00,StopPoint:OCEINTERCITES-87594002,5,,0,0,
OCESN3619F202006:2021-03-07T18:51:13Z,12:32:00,12:34:00,StopPoint:OCEINTERCITES-87594333,6,,0,0,
OCESN3619F202006:2021-03-07T18:51:13Z,12:49:00,12:51:00,StopPoint:OCEINTERCITES-87613141,7,,0,0,
OCESN3619F202006:2021-03-07T18:51:13Z,13:16:00,13:18:00,StopPoint:OCEINTERCITES-87613000,8,,0,0,
OCESN3619F202006:2021-03-07T18:51:13Z,13:56:00,13:58:00,StopPoint:OCEINTERCITES-87611244,9,,0,0,
OCESN3619F202006:2021-03-07T18:51:13Z,14:25:00,14:25:00,StopPoint:OCEINTERCITES-87611004,10,,1,0,
OCESN3619F269628:2021-03-07T18:51:13Z,08:29:00,08:29:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3619F269628:2021-03-07T18:51:13Z,09:32:00,09:34:00,StopPoint:OCEINTERCITES-87543017,1,,0,0,
OCESN3619F269628:2021-03-07T18:51:13Z,10:44:00,10:46:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3619F269628:2021-03-07T18:51:13Z,11:22:00,11:24:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3619F269628:2021-03-07T18:51:13Z,11:55:00,11:58:00,StopPoint:OCEINTERCITES-87592006,4,,0,0,
OCESN3619F269628:2021-03-07T18:51:13Z,13:02:00,13:05:00,StopPoint:OCEINTERCITES-87594002,5,,0,0,
OCESN3619F269628:2021-03-07T18:51:13Z,13:29:00,13:31:00,StopPoint:OCEINTERCITES-87594333,6,,0,0,
OCESN3619F269628:2021-03-07T18:51:13Z,13:46:00,13:48:00,StopPoint:OCEINTERCITES-87613141,7,,0,0,
OCESN3619F269628:2021-03-07T18:51:13Z,14:15:00,14:17:00,StopPoint:OCEINTERCITES-87613000,8,,0,0,
OCESN3619F269628:2021-03-07T18:51:13Z,14:55:00,14:57:00,StopPoint:OCEINTERCITES-87611244,9,,0,0,
OCESN3619F269628:2021-03-07T18:51:13Z,15:23:00,15:23:00,StopPoint:OCEINTERCITES-87611004,10,,1,0,
OCESN3619F270657:2021-03-09T18:51:45Z,08:29:00,08:29:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3619F270657:2021-03-09T18:51:45Z,09:32:00,09:34:00,StopPoint:OCEINTERCITES-87543017,1,,0,0,
OCESN3619F270657:2021-03-09T18:51:45Z,10:41:00,10:43:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3619F270657:2021-03-09T18:51:45Z,10:58:00,10:59:00,StopPoint:OCEINTERCITES-87597120,3,,0,0,
OCESN3619F270657:2021-03-09T18:51:45Z,11:22:00,11:24:00,StopPoint:OCEINTERCITES-87592378,4,,0,0,
OCESN3619F270657:2021-03-09T18:51:45Z,11:55:00,11:58:00,StopPoint:OCEINTERCITES-87592006,5,,0,0,
OCESN3619F270657:2021-03-09T18:51:45Z,13:02:00,13:05:00,StopPoint:OCEINTERCITES-87594002,6,,0,0,
OCESN3619F270657:2021-03-09T18:51:45Z,13:29:00,13:31:00,StopPoint:OCEINTERCITES-87594333,7,,0,0,
OCESN3619F270657:2021-03-09T18:51:45Z,13:45:00,13:47:00,StopPoint:OCEINTERCITES-87613141,8,,0,0,
OCESN3619F270657:2021-03-09T18:51:45Z,14:13:00,14:15:00,StopPoint:OCEINTERCITES-87613000,9,,0,0,
OCESN3619F270657:2021-03-09T18:51:45Z,14:54:00,14:56:00,StopPoint:OCEINTERCITES-87611244,10,,0,0,
OCESN3619F270657:2021-03-09T18:51:45Z,15:23:00,15:23:00,StopPoint:OCEINTERCITES-87611004,11,,1,0,
OCESN3619F271526:2021-03-09T18:51:45Z,08:29:00,08:29:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3619F271526:2021-03-09T18:51:45Z,09:32:00,09:34:00,StopPoint:OCEINTERCITES-87543017,1,,0,0,
OCESN3619F271526:2021-03-09T18:51:45Z,10:44:00,10:46:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3619F271526:2021-03-09T18:51:45Z,11:23:00,11:25:00,StopPoint:OCEINTERCITES-87592378,3,,0,0,
OCESN3619F271526:2021-03-09T18:51:45Z,11:55:00,11:58:00,StopPoint:OCEINTERCITES-87592006,4,,0,0,
OCESN3619F271526:2021-03-09T18:51:45Z,13:02:00,13:05:00,StopPoint:OCEINTERCITES-87594002,5,,0,0,
OCESN3619F271526:2021-03-09T18:51:45Z,13:29:00,13:31:00,StopPoint:OCEINTERCITES-87594333,6,,0,0,
OCESN3619F271526:2021-03-09T18:51:45Z,13:45:00,13:47:00,StopPoint:OCEINTERCITES-87613141,7,,0,0,
OCESN3619F271526:2021-03-09T18:51:45Z,14:13:00,14:15:00,StopPoint:OCEINTERCITES-87613000,8,,0,0,
OCESN3619F271526:2021-03-09T18:51:45Z,14:54:00,14:56:00,StopPoint:OCEINTERCITES-87611244,9,,0,0,
OCESN3619F271526:2021-03-09T18:51:45Z,15:23:00,15:23:00,StopPoint:OCEINTERCITES-87611004,10,,1,0,
OCESN3619F276748:2021-03-09T18:51:45Z,08:29:00,08:29:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3619F276748:2021-03-09T18:51:45Z,09:32:00,09:34:00,StopPoint:OCEINTERCITES-87543017,1,,0,0,
OCESN3619F276748:2021-03-09T18:51:45Z,10:41:00,10:43:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3619F276748:2021-03-09T18:51:45Z,10:58:00,10:59:00,StopPoint:OCEINTERCITES-87597120,3,,0,0,
OCESN3619F276748:2021-03-09T18:51:45Z,11:22:00,11:24:00,StopPoint:OCEINTERCITES-87592378,4,,0,0,
OCESN3619F276748:2021-03-09T18:51:45Z,11:55:00,11:58:00,StopPoint:OCEINTERCITES-87592006,5,,0,0,
OCESN3619F276748:2021-03-09T18:51:45Z,13:02:00,13:05:00,StopPoint:OCEINTERCITES-87594002,6,,0,0,
OCESN3619F276748:2021-03-09T18:51:45Z,13:29:00,13:31:00,StopPoint:OCEINTERCITES-87594333,7,,0,0,
OCESN3619F276748:2021-03-09T18:51:45Z,13:45:00,13:47:00,StopPoint:OCEINTERCITES-87613141,8,,0,0,
OCESN3619F276748:2021-03-09T18:51:45Z,14:13:00,14:15:00,StopPoint:OCEINTERCITES-87613000,9,,0,0,
OCESN3619F276748:2021-03-09T18:51:45Z,14:54:00,14:56:00,StopPoint:OCEINTERCITES-87611244,10,,0,0,
OCESN3619F276748:2021-03-09T18:51:45Z,15:23:00,15:23:00,StopPoint:OCEINTERCITES-87611004,11,,1,0,
OCESN3621F130173:2021-03-09T18:51:45Z,09:41:00,09:41:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3621F130173:2021-03-09T18:51:45Z,11:28:00,11:29:00,StopPoint:OCEINTERCITES-87597062,1,,0,0,
OCESN3621F130173:2021-03-09T18:51:45Z,11:43:00,11:45:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3621F130173:2021-03-09T18:51:45Z,12:01:00,12:02:00,StopPoint:OCEINTERCITES-87597120,3,,0,0,
OCESN3621F130173:2021-03-09T18:51:45Z,12:27:00,12:29:00,StopPoint:OCEINTERCITES-87592378,4,,0,0,
OCESN3621F130173:2021-03-09T18:51:45Z,12:59:00,13:02:00,StopPoint:OCEINTERCITES-87592006,5,,0,0,
OCESN3621F130173:2021-03-09T18:51:45Z,13:40:00,13:41:00,StopPoint:OCEINTERCITES-87594200,6,,0,0,
OCESN3621F130173:2021-03-09T18:51:45Z,14:07:00,14:07:00,StopPoint:OCEINTERCITES-87594002,7,,1,0,
OCESN3621F156753:2021-03-06T18:51:50Z,09:41:00,09:41:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3621F156753:2021-03-06T18:51:50Z,11:28:00,11:29:00,StopPoint:OCEINTERCITES-87597062,1,,0,0,
OCESN3621F156753:2021-03-06T18:51:50Z,11:43:00,11:45:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3621F156753:2021-03-06T18:51:50Z,12:01:00,12:02:00,StopPoint:OCEINTERCITES-87597120,3,,0,0,
OCESN3621F156753:2021-03-06T18:51:50Z,12:27:00,12:29:00,StopPoint:OCEINTERCITES-87592378,4,,0,0,
OCESN3621F156753:2021-03-06T18:51:50Z,12:59:00,13:02:00,StopPoint:OCEINTERCITES-87592006,5,,0,0,
OCESN3621F156753:2021-03-06T18:51:50Z,13:43:00,13:44:00,StopPoint:OCEINTERCITES-87594200,6,,0,0,
OCESN3621F156753:2021-03-06T18:51:50Z,14:09:00,14:09:00,StopPoint:OCEINTERCITES-87594002,7,,1,0,
OCESN3621F201560:2021-03-09T18:51:45Z,09:41:00,09:41:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3621F201560:2021-03-09T18:51:45Z,11:28:00,11:29:00,StopPoint:OCEINTERCITES-87597062,1,,0,0,
OCESN3621F201560:2021-03-09T18:51:45Z,11:43:00,11:45:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
OCESN3621F201560:2021-03-09T18:51:45Z,12:01:00,12:02:00,StopPoint:OCEINTERCITES-87597120,3,,0,0,
OCESN3621F201560:2021-03-09T18:51:45Z,12:27:00,12:29:00,StopPoint:OCEINTERCITES-87592378,4,,0,0,
OCESN3621F201560:2021-03-09T18:51:45Z,12:59:00,13:02:00,StopPoint:OCEINTERCITES-87592006,5,,0,0,
OCESN3621F201560:2021-03-09T18:51:45Z,13:43:00,13:44:00,StopPoint:OCEINTERCITES-87594200,6,,0,0,
OCESN3621F201560:2021-03-09T18:51:45Z,14:08:00,14:11:00,StopPoint:OCEINTERCITES-87594002,7,,0,0,
OCESN3621F201560:2021-03-09T18:51:45Z,14:35:00,14:37:00,StopPoint:OCEINTERCITES-87594333,8,,0,0,
OCESN3621F201560:2021-03-09T18:51:45Z,14:51:00,14:53:00,StopPoint:OCEINTERCITES-87613141,9,,0,0,
OCESN3621F201560:2021-03-09T18:51:45Z,15:20:00,15:20:00,StopPoint:OCEINTERCITES-87613000,10,,1,0,
OCESN3621F225166:2021-03-08T18:51:30Z,09:41:00,09:41:00,StopPoint:OCEINTERCITES-87547000,0,,0,1,
OCESN3621F225166:2021-03-08T18:51:30Z,11:28:00,11:29:00,StopPoint:OCEINTERCITES-87597062,1,,0,0,
OCESN3621F225166:2021-03-08T18:51:30Z,11:43:00,11:45:00,StopPoint:OCEINTERCITES-87597005,2,,0,0,
