route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCESN-323,002096,OCESN88515F245285:2021-03-09T18:51:45Z,88515,,18078,
OCESN-70,000093,OCESN885150F230606:2021-03-09T18:51:45Z,885150,1,18079,
OCESN-70,000093,OCESN885152F230605:2021-03-09T18:51:45Z,885152,1,18080,
OCESN-70,000310,OCESN885154F239333:2021-03-09T18:51:45Z,885154,1,18081,
OCESN-70,000288,OCESN885158F230604:2021-03-09T18:51:45Z,885158,1,18082,
OCESN-70,000288,OCESN885162F234414:2021-03-09T18:51:45Z,885162,1,18083,
OCESN-70,000280,OCESN885164F230603:2021-03-09T18:51:45Z,885164,1,18084,
OCESN-70,000280,OCESN885166F230602:2021-03-09T18:51:45Z,885166,1,18085,
OCESN-323,002364,OCESN88517F156164:2021-02-18T19:09:53Z,88517,,18086,
OCESN-323,000948,OCESN88517F160128:2021-01-31T18:51:03Z,88517,,18087,
OCESN-323,002372,OCESN88517F208102:2021-02-24T15:20:15Z,88517,,18088,
OCESN-323,002096,OCESN88517F230601:2021-03-09T18:51:45Z,88517,,18089,
OCESN-70,000093,OCESN885170F230600:2021-03-09T18:51:45Z,885170,1,18090,
OCESN-70,000280,OCESN885172F230599:2021-03-09T18:51:45Z,885172,1,18091,
OCESN-70,000280,OCESN885174F230598:2021-03-09T18:51:45Z,885174,1,18092,
OCESN-70,000280,OCESN885176F235289:2021-03-09T18:51:45Z,885176,1,18093,
OCESN-70,000093,OCESN885178F242645:2021-03-09T18:51:45Z,885178,1,18094,
OCESN-323,000956,OCESN88518F160223:2021-01-31T18:51:03Z,88518,0,18095,
OCESN-323,000933,OCESN88518F160266:2021-01-31T18:51:03Z,88518,0,18096,
OCESN-323,002373,OCESN88518F230597:2021-03-09T18:51:45Z,88518,0,18097,
OCESN-323,000325,OCESN88518F231854:2021-02-24T15:20:15Z,88518,0,18098,
OCESN-70,000280,OCESN885180F230596:2021-03-09T18:51:45Z,885180,1,18099,
OCESN-70,000280,OCESN885182F230594:2021-03-09T18:51:45Z,885182,1,18100,
OCESN-70,000281,OCESN885182F230595:2021-02-24T15:20:15Z,885182,1,18101,
OCESN-70,001010,OCESN885185F194368:2021-02-12T18:51:18Z,885185,,18102,
OCESN-70,002374,OCESN885185F230593:2021-03-09T18:51:45Z,885185,,18103,
OCESN-70,000093,OCESN885186F230592:2021-03-09T18:51:45Z,885186,1,18104,
OCESN-323,002375,OCESN88520F155912:2021-02-18T19:09:53Z,88520,0,18105,
OCESN-323,000116,OCESN88520F160300:2021-01-31T18:51:03Z,88520,0,18106,
OCESN-323,000078,OCESN88520F160321:2021-01-31T18:51:03Z,88520,0,18107,
OCESN-323,000956,OCESN88520F163507:2021-01-31T18:51:03Z,88520,0,18108,
OCESN-323,000080,OCESN88520F168087:2021-01-31T18:51:03Z,88520,0,18109,
OCESN-323,002376,OCESN88520F181183:2021-02-24T15:20:15Z,88520,0,18110,
OCESN-323,002377,OCESN88520F230591:2021-03-09T18:51:45Z,88520,0,18111,
OCESN-323,000384,OCESN88520F231683:2021-02-24T15:20:15Z,88520,0,18112,
OCESN-323,000933,OCESN88522F160112:2021-01-31T18:51:03Z,88522,0,18113,
OCESN-323,000956,OCESN88522F160120:2021-01-31T18:51:03Z,88522,0,18114,
OCESN-323,000829,OCESN88522F180068:2021-02-24T15:20:15Z,88522,0,18115,
OCESN-323,000384,OCESN88522F230590:2021-02-24T15:20:15Z,88522,0,18116,
OCESN-323,002378,OCESN88522F244564:2021-03-09T18:51:45Z,88522,0,18117,
OCESN-323,002360,OCESN88524F156166:2021-01-31T18:51:03Z,88524,0,18118,
OCESN-323,002379,OCESN88524F156167:2021-02-18T19:09:53Z,88524,0,18119,
OCESN-323,001255,OCESN88524F160280:2021-01-31T18:51:03Z,88524,0,18120,
OCESN-323,000933,OCESN88524F160288:2021-01-31T18:51:03Z,88524,0,18121,
OCESN-323,000078,OCESN88524F160302:2021-01-31T18:51:03Z,88524,0,18122,
OCESN-323,000755,OCESN88524F200060:2021-02-17T18:51:05Z,88524,0,18123,
OCESN-323,002380,OCESN88524F230589:2021-03-09T18:51:45Z,88524,0,18124,
OCESN-323,002381,OCESN88524F243110:2021-02-24T15:20:15Z,88524,0,18125,
OCESN-323,001559,OCESN88526F156008:2021-02-24T18:51:06Z,88526,0,18126,
OCESN-323,002360,OCESN88526F156168:2021-01-31T18:51:03Z,88526,0,18127,
OCESN-323,000948,OCESN88526F160158:2021-01-31T18:51:03Z,88526,0,18128,
OCESN-323,000078,OCESN88526F160209:2021-01-31T18:51:03Z,88526,0,18129,
OCESN-323,002362,OCESN88526F181188:2021-02-24T15:20:15Z,88526,0,18130,
OCESN-323,001258,OCESN88526F230588:2021-02-24T15:20:15Z,88526,0,18131,
OCESN-323,002382,OCESN88526F246109:2021-03-09T18:51:45Z,88526,0,18132,
OCESN-323,002383,OCESN88528F155886:2021-01-31T18:51:03Z,88528,0,18133,
OCESN-323,002384,OCESN88528F155948:2021-02-18T19:09:53Z,88528,0,18134,
OCESN-323,002385,OCESN88528F160304:2021-01-31T18:51:03Z,88528,0,18135,
OCESN-323,002372,OCESN88528F205079:2021-02-24T15:20:15Z,88528,0,18136,
OCESN-323,002386,OCESN88530F155999:2021-02-18T19:09:53Z,88530,0,18137,
OCESN-323,002387,OCESN88530F230587:2021-03-09T18:51:45Z,88530,0,18138,
OCESN-323,002386,OCESN88532F156169:2021-02-18T19:09:53Z,88532,0,18139,
OCESN-323,002387,OCESN88532F230586:2021-03-09T18:51:45Z,88532,0,18140,
OCESN-323,002388,OCESN88534F155997:2021-02-18T19:09:53Z,88534,0,18141,
OCESN-323,002389,OCESN88534F230585:2021-03-09T18:51:45Z,88534,0,18142,
OCESN-323,000948,OCESN88537F160222:2021-01-31T18:51:03Z,88537,,18143,
OCESN-323,002390,OCESN88537F230584:2021-03-09T18:51:45Z,88537,,18144,
OCESN-323,000948,OCESN88539F160305:2021-01-31T18:51:03Z,88539,,18145,
OCESN-323,002096,OCESN88539F238644:2021-03-09T18:51:45Z,88539,,18146,
OCESN-160696,002391,OCESN885401F231058:2021-03-09T18:51:45Z,885401,1,18147,
OCESN-160696,000933,OCESN885401F250640:2021-02-24T18:51:06Z,885401,1,18148,
OCESN-160696,000280,OCESN885403F230583:2021-03-09T18:51:45Z,885403,1,18149,
OCESN-160696,000310,OCESN885405F230582:2021-03-09T18:51:45Z,885405,1,18150,
OCESN-160696,000093,OCESN885409F230581:2021-03-09T18:51:45Z,885409,1,18151,
OCESN-160696,000310,OCESN885411F230580:2021-03-09T18:51:45Z,885411,1,18152,
OCESN-160696,000093,OCESN885413F236189:2021-03-09T18:51:45Z,885413,1,18153,
OCESN-160696,000280,OCESN885415F230579:2021-03-09T18:51:45Z,885415,1,18154,
OCESN-160696,000302,OCESN885417F200487:2021-02-19T13:09:32Z,885417,1,18155,
OCESN-160696,000315,OCESN885417F232047:2021-03-09T18:51:45Z,885417,1,18156,
OCESN-160696,000280,OCESN885421F230578:2021-03-09T18:51:45Z,885421,1,18157,
OCESN-160696,000310,OCESN885423F230577:2021-03-09T18:51:45Z,885423,1,18158,
OCESN-160696,000280,OCESN885429F230576:2021-03-09T18:51:45Z,885429,1,18159,
OCESN-160696,000093,OCESN885431F230575:2021-03-09T18:51:45Z,885431,1,18160,
OCESN-160696,000310,OCESN885433F237786:2021-03-09T18:51:45Z,885433,1,18161,
OCESN-160696,000093,OCESN885435F230574:2021-03-09T18:51:45Z,885435,1,18162,
OCESN-160696,000280,OCESN885437F234683:2021-03-09T18:51:45Z,885437,1,18163,
OCESN-323,001462,OCESN88544F156142:2021-02-17T18:51:05Z,88544,0,18164,
OCESN-323,002392,OCESN88544F181195:2021-02-24T15:20:15Z,88544,0,18165,
OCESN-160696,000093,OCESN885441F234790:2021-03-09T18:51:45Z,885441,1,18166,
OCESN-160696,000093,OCESN885450F239366:2021-03-09T18:51:45Z,885450,0,18167,
OCESN-160696,000310,OCESN885452F233634:2021-03-09T18:51:45Z,885452,0,18168,
OCESN-160696,000093,OCESN885454F230573:2021-03-09T18:51:45Z,885454,0,18169,
OCESN-160696,000315,OCESN885456F230572:2021-03-09T18:51:45Z,885456,0,18170,
OCESN-160696,000280,OCESN885458F230570:2021-03-09T18:51:45Z,885458,0,18171,
OCESN-160696,000280,OCESN885466F243441:2021-03-09T18:51:45Z,885466,0,18172,
OCESN-160696,000310,OCESN885468F230569:2021-03-09T18:51:45Z,885468,0,18173,
OCESN-160696,000093,OCESN885470F230568:2021-03-09T18:51:45Z,885470,0,18174,
OCESN-160696,000093,OCESN885472F230567:2021-03-09T18:51:45Z,885472,0,18175,
OCESN-160696,000093,OCESN885474F235781:2021-03-09T18:51:45Z,885474,0,18176,
OCESN-160696,000093,OCESN885478F233095:2021-03-09T18:51:45Z,885478,0,18177,
OCESN-1634113,000244,OCESN885603F230566:2021-03-09T18:51:45Z,885603,,18178,
OCESN-1634113,000244,OCESN885605F230565:2021-03-09T18:51:45Z,885605,1,18179,
OCESN-1634113,000244,OCESN885611F230564:2021-03-09T18:51:45Z,885611,1,18180,
OCESN-1634113,000244,OCESN885615F230563:2021-03-09T18:51:45Z,885615,1,18181,
OCESN-1634113,000244,OCESN885617F234195:2021-03-09T18:51:45Z,885617,1,18182,
OCESN-1634113,002393,OCESN885623F237358:2021-03-09T18:51:45Z,885623,,18183,
OCESN-1634113,000244,OCESN885625F230562:2021-03-09T18:51:45Z,885625,,18184,
OCESN-1634113,002394,OCESN885629F230561:2021-03-09T18:51:45Z,885629,,18185,
OCESN-1634113,000244,OCESN885666F264230:2021-03-09T18:51:45Z,885666,,18186,
OCESN-1634113,002395,OCESN885668F230560:2021-03-09T18:51:45Z,885668,0,18187,
OCESN-1634113,002396,OCESN885678F230559:2021-03-09T18:51:45Z,885678,0,18188,
OCESN-1634113,002395,OCESN885680F234387:2021-03-09T18:51:45Z,885680,0,18189,
OCESN-1634113,000244,OCESN885682F239644:2021-03-09T18:51:45Z,885682,,18190,
OCESN-1634113,002397,OCESN885688F245908:2021-03-09T18:51:45Z,885688,,18191,
OCESN-1634113,000244,OCESN885694F230558:2021-03-09T18:51:45Z,885694,,18192,
OCESN-1634113,002394,OCESN885696F235716:2021-03-09T18:51:45Z,885696,,18193,
OCESN-323,002360,OCESN88571F156170:2021-01-31T18:51:03Z,88571,,18194,
OCESN-323,002398,OCESN88571F156171:2021-02-18T19:09:53Z,88571,,18195,
OCESN-323,002387,OCESN88571F230557:2021-03-09T18:51:45Z,88571,,18196,
OCESN-160696,000280,OCESN885711F244087:2021-03-09T18:51:45Z,885711,,18197,
OCESN-160696,000120,OCESN885711F276447:2021-03-09T18:51:45Z,885711,,18198,
OCESN-160696,000292,OCESN885713F244051:2021-03-09T18:51:45Z,885713,,18199,
OCESN-160696,000287,OCESN885713F276446:2021-03-09T18:51:45Z,885713,,18200,
OCESN-160696,000303,OCESN885717F200486:2021-02-24T15:20:15Z,885717,,18201,
OCESN-160696,000292,OCESN885717F245171:2021-03-09T18:51:45Z,885717,,18202,
OCESN-160696,000287,OCESN885717F276445:2021-03-09T18:51:45Z,885717,,18203,
OCESN-160696,000093,OCESN885721F230554:2021-03-09T18:51:45Z,885721,,18204,
OCESN-160696,002399,OCESN885721F230555:2021-02-24T15:20:15Z,885721,,18205,
OCESN-160696,000093,OCESN885723F230553:2021-03-09T18:51:45Z,885723,,18206,
OCESN-160696,002399,OCESN885723F234241:2021-02-24T15:20:15Z,885723,,18207,
OCESN-160696,000275,OCESN885729F230550:2021-03-09T18:51:45Z,885729,,18208,
OCESN-160696,000280,OCESN885729F230551:2021-03-09T18:51:45Z,885729,,18209,
OCESN-160696,000120,OCESN885729F276444:2021-03-09T18:51:45Z,885729,,18210,
OCESN-323,002360,OCESN88573F156147:2021-01-31T18:51:03Z,88573,,18211,
OCESN-323,001559,OCESN88573F156172:2021-02-17T18:51:05Z,88573,,18212,
OCESN-323,000078,OCESN88573F160212:2021-01-31T18:51:03Z,88573,,18213,
OCESN-323,002392,OCESN88573F205038:2021-02-24T15:20:15Z,88573,,18214,
OCESN-160696,000093,OCESN885731F230549:2021-03-09T18:51:45Z,885731,,18215,
OCESN-160696,000280,OCESN885733F241713:2021-03-09T18:51:45Z,885733,,18216,
OCESN-160696,000120,OCESN885733F276695:2021-03-09T18:51:45Z,885733,,18217,
OCESN-160696,000300,OCESN885735F230547:2021-03-09T18:51:45Z,885735,,18218,
OCESN-160696,000093,OCESN885735F230548:2021-03-09T18:51:45Z,885735,,18219,
OCESN-160696,000280,OCESN885737F230545:2021-03-09T18:51:45Z,885737,,18220,
OCESN-160696,000281,OCESN885737F230546:2021-02-24T15:20:15Z,885737,,18221,
OCESN-160696,000281,OCESN885741F230544:2021-02-24T15:20:15Z,885741,,18222,
OCESN-160696,002400,OCESN885741F240832:2021-03-09T18:51:45Z,885741,,18223,
OCESN-160696,000120,OCESN885741F276692:2021-03-09T18:51:45Z,885741,,18224,
OCESN-323,000066,OCESN88575F155965:2021-02-18T19:09:53Z,88575,,18225,
OCESN-323,002401,OCESN88575F160529:2021-01-31T18:51:03Z,88575,,18226,
OCESN-323,001099,OCESN88575F201245:2021-02-24T15:20:15Z,88575,,18227,
OCESN-323,000006,OCESN88575F207939:2021-02-19T13:09:32Z,88575,,18228,
OCESN-160696,000093,OCESN885755F231638:2021-03-09T18:51:45Z,885755,,18229,
OCESN-160696,000168,OCESN885755F241061:2021-03-09T18:51:45Z,885755,,18230,
OCESN-160696,000093,OCESN885757F237432:2021-03-09T18:51:45Z,885757,,18231,
OCESN-160696,000093,OCESN885759F234639:2021-03-09T18:51:45Z,885759,,18232,
OCESN-323,000071,OCESN88576F156173:2021-02-18T19:09:53Z,88576,1,18233,
OCESN-323,000113,OCESN88576F160296:2021-01-31T18:51:03Z,88576,1,18234,
OCESN-323,002402,OCESN88576F163483:2021-02-24T15:20:15Z,88576,1,18235,
OCESN-323,002403,OCESN88576F166045:2021-01-31T18:51:03Z,88576,1,18236,
OCESN-323,002404,OCESN88576F180158:2021-02-24T15:20:15Z,88576,1,18237,
OCESN-323,002405,OCESN88576F235053:2021-03-09T18:51:45Z,88576,1,18238,
OCESN-160696,000093,OCESN885768F230543:2021-03-09T18:51:45Z,885768,1,18239,
OCESN-160696,002399,OCESN885768F230759:2021-02-24T15:20:15Z,885768,1,18240,
OCESN-160696,000093,OCESN885771F230542:2021-03-09T18:51:45Z,885771,,18241,
OCESN-160696,002399,OCESN885771F236711:2021-02-24T15:20:15Z,885771,,18242,
OCESN-160696,000280,OCESN885773F230540:2021-03-09T18:51:45Z,885773,,18243,
OCESN-160696,002406,OCESN885773F230541:2021-03-09T18:51:45Z,885773,,18244,
OCESN-160696,000093,OCESN885775F230539:2021-03-09T18:51:45Z,885775,,18245,
OCESN-160696,000093,OCESN885777F232232:2021-03-09T18:51:45Z,885777,,18246,
OCESN-160696,001327,OCESN885777F241015:2021-03-09T18:51:45Z,885777,,18247,
OCESN-323,002371,OCESN88579F156174:2021-02-24T18:51:06Z,88579,,18248,
OCESN-323,002407,OCESN88579F205025:2021-02-24T15:20:15Z,88579,,18249,
OCESN-323,002364,OCESN88581F156175:2021-02-18T19:09:53Z,88581,,18250,
OCESN-323,002372,OCESN88581F205024:2021-02-24T15:20:15Z,88581,,18251,
OCESN-323,002364,OCESN88583F156176:2021-02-18T19:09:53Z,88583,,18252,
OCESN-323,002372,OCESN88583F205023:2021-02-24T15:20:15Z,88583,,18253,
OCESN-323,001462,OCESN88585F156186:2021-02-17T18:51:05Z,88585,,18254,
OCESN-323,001433,OCESN88585F181202:2021-02-24T15:20:15Z,88585,,18255,
OCESN-323,002371,OCESN88587F156061:2021-02-24T18:51:06Z,88587,,18256,
OCESN-323,002408,OCESN88587F205021:2021-02-24T15:20:15Z,88587,,18257,
OCESN-323,001462,OCESN88600F156101:2021-02-17T18:51:05Z,88600,0,18258,
OCESN-323,002392,OCESN88600F218868:2021-02-24T15:20:15Z,88600,0,18259,
OCESN-160689,000341,OCESN886003F173384:2021-02-08T18:51:23Z,886003,1,18260,
OCESN-160689,000346,OCESN886003F230537:2021-03-09T18:51:45Z,886003,1,18261,
OCESN-160689,000341,OCESN886005F147151:2021-01-22T18:52:19Z,886005,,18262,
OCESN-160689,000346,OCESN886005F239742:2021-03-09T18:51:45Z,886005,,18263,
OCESN-160689,000341,OCESN886007F146908:2021-01-22T18:52:19Z,886007,1,18264,
OCESN-160689,000346,OCESN886007F230535:2021-03-09T18:51:45Z,886007,1,18265,
OCESN-160689,000003,OCESN886011F147150:2021-01-22T18:52:19Z,886011,1,18266,
OCESN-160689,000341,OCESN886011F147172:2021-01-22T18:52:19Z,886011,1,18267,
OCESN-160689,002409,OCESN886011F236091:2021-02-24T15:20:15Z,886011,1,18268,
OCESN-160689,000346,OCESN886011F245466:2021-03-09T18:51:45Z,886011,1,18269,
OCESN-160689,001837,OCESN886013F186944:2021-02-26T18:50:56Z,886013,1,18270,
OCESN-160689,000046,OCESN886013F224060:2021-02-19T18:51:30Z,886013,1,18271,
OCESN-160689,002410,OCESN886013F224061:2021-02-24T15:20:15Z,886013,1,18272,
OCESN-160689,002411,OCESN886013F256151:2021-02-26T18:50:56Z,886013,1,18273,
OCESN-160689,000346,OCESN886015F223766:2021-02-24T15:20:15Z,886015,1,18274,
OCESN-160689,000341,OCESN886015F266873:2021-03-04T18:51:09Z,886015,1,18275,
OCESN-160689,000093,OCESN886018F230533:2021-03-09T18:51:45Z,886018,0,18276,
OCESN-160689,000005,OCESN886019F152456:2021-01-22T18:52:19Z,886019,1,18277,
OCESN-160689,000397,OCESN886019F230532:2021-02-24T15:20:15Z,886019,1,18278,
OCESN-323,001462,OCESN88602F156108:2021-02-17T18:51:05Z,88602,0,18279,
OCESN-323,001433,OCESN88602F240592:2021-02-24T15:20:15Z,88602,0,18280,
OCESN-160689,000093,OCESN886028F230531:2021-03-09T18:51:45Z,886028,0,18281,
OCESN-160689,000093,OCESN886030F230529:2021-03-09T18:51:45Z,886030,0,18282,
OCESN-160689,000093,OCESN886032F230528:2021-03-09T18:51:45Z,886032,,18283,
OCESN-160689,002412,OCESN886036F230527:2021-03-09T18:51:45Z,886036,0,18284,
OCESN-160689,000093,OCESN886038F230526:2021-03-09T18:51:45Z,886038,0,18285,
OCESN-323,001559,OCESN88604F156087:2021-02-17T18:51:05Z,88604,0,18286,
OCESN-323,001434,OCESN88604F156122:2021-02-18T19:09:53Z,88604,0,18287,
OCESN-323,002360,OCESN88604F156177:2021-01-31T18:51:03Z,88604,0,18288,
OCESN-323,000078,OCESN88604F160221:2021-01-31T18:51:03Z,88604,0,18289,
OCESN-323,000116,OCESN88604F160224:2021-01-31T18:51:03Z,88604,0,18290,
OCESN-323,001234,OCESN88604F160255:2021-01-31T18:51:03Z,88604,0,18291,
OCESN-323,002413,OCESN88604F205008:2021-02-24T15:20:15Z,88604,0,18292,
OCESN-323,001433,OCESN88604F210629:2021-02-24T15:20:15Z,88604,0,18293,
OCESN-323,001559,OCESN88606F156116:2021-02-17T18:51:05Z,88606,0,18294,
OCESN-323,002414,OCESN88606F156165:2021-01-31T18:51:03Z,88606,0,18295,
OCESN-323,002392,OCESN88606F205007:2021-02-24T15:20:15Z,88606,0,18296,
OCESN-323,001462,OCESN88608F156178:2021-02-17T18:51:05Z,88608,0,18297,
OCESN-323,001433,OCESN88608F205006:2021-02-24T15:20:15Z,88608,0,18298,
OCESN-323,002371,OCESN88610F155983:2021-02-24T18:51:06Z,88610,0,18299,
OCESN-323,002408,OCESN88610F207502:2021-02-24T15:20:15Z,88610,0,18300,
OCESN-160689,000093,OCESN886102F274841:2021-03-09T18:51:45Z,886102,0,18301,
OCESN-160689,000168,OCESN886103F252610:2021-02-25T18:50:56Z,886103,1,18302,
OCESN-160689,000280,OCESN886104F272701:2021-03-09T18:51:45Z,886104,,18303,
OCESN-160689,000280,OCESN886105F276443:2021-03-09T18:51:45Z,886105,1,18304,
OCESN-160689,000280,OCESN886106F274840:2021-03-09T18:51:45Z,886106,0,18305,
OCESN-160689,000093,OCESN886107F270465:2021-03-09T18:51:45Z,886107,1,18306,
OCESN-160689,000005,OCESN886110F155238:2021-03-09T18:51:45Z,886110,0,18307,
OCESN-160689,000014,OCESN886110F160470:2021-03-09T18:51:45Z,886110,0,18308,
OCESN-160689,000004,OCESN886110F176309:2021-03-09T18:51:45Z,886110,0,18309,
OCESN-160689,002415,OCESN886110F267226:2021-03-05T18:50:34Z,886110,0,18310,
OCESN-160689,000003,OCESN886111F98106:2021-03-07T18:51:13Z,886111,1,18311,
OCESN-160689,000341,OCESN886111F99200:2021-03-09T18:51:45Z,886111,1,18312,
OCESN-160689,000346,OCESN886111F273086:2021-03-09T18:51:45Z,886111,1,18313,
OCESN-160689,002409,OCESN886111F274865:2021-03-09T18:51:45Z,886111,1,18314,
OCESN-160689,002416,OCESN886112F272700:2021-03-09T18:51:45Z,886112,0,18315,
OCESN-160689,002367,OCESN886113F263456:2021-03-09T18:51:45Z,886113,1,18316,
OCESN-222,002417,OCESN886115F274839:2021-03-09T18:51:45Z,886115,,18317,
OCESN-222,002417,OCESN886118F265363:2021-03-09T18:51:45Z,886118,0,18318,
OCESN-160689,000003,OCESN886119F147556:2021-03-09T18:51:45Z,886119,,18319,
OCESN-160689,000005,OCESN886119F147557:2021-03-09T18:51:45Z,886119,,18320,
OCESN-160689,000007,OCESN886119F153551:2021-03-09T18:51:45Z,886119,,18321,
OCESN-160689,000341,OCESN886119F176904:2021-03-09T18:51:45Z,886119,,18322,
OCESN-160689,000301,OCESN886119F183986:2021-03-06T18:51:50Z,886119,,18323,
OCESN-160689,002418,OCESN886119F269788:2021-03-08T18:51:30Z,886119,,18324,
OCESN-160689,001207,OCESN886119F272380:2021-03-09T18:51:45Z,886119,,18325,
OCESN-160689,002419,OCESN886119F274838:2021-03-09T18:51:45Z,886119,,18326,
OCESN-323,002364,OCESN88612F156179:2021-02-18T19:09:53Z,88612,0,18327,
OCESN-323,002372,OCESN88612F205000:2021-02-24T15:20:15Z,88612,0,18328,
OCESN-160689,002417,OCESN886120F273692:2021-03-09T18:51:45Z,886120,0,18329,
OCESN-160689,002420,OCESN886121F263138:2021-03-09T18:51:45Z,886121,,18330,
OCESN-160689,002421,OCESN886122F256150:2021-03-09T18:51:45Z,886122,0,18331,
OCESN-160689,000207,OCESN886122F274836:2021-03-09T18:51:45Z,886122,0,18332,
OCESN-160689,002420,OCESN886123F272697:2021-03-09T18:51:45Z,886123,,18333,
OCESN-160689,000301,OCESN886126F182572:2021-03-07T18:51:13Z,886126,0,18334,
OCESN-160689,000288,OCESN886126F272696:2021-03-09T18:51:45Z,886126,0,18335,
OCESN-160689,000421,OCESN886126F275735:2021-03-09T18:51:45Z,886126,0,18336,
OCESN-160689,000093,OCESN886127F272695:2021-03-09T18:51:45Z,886127,1,18337,
OCESN-160689,000003,OCESN886128F153552:2021-03-07T18:51:13Z,886128,,18338,
OCESN-160689,000120,OCESN886128F160503:2021-03-08T18:51:30Z,886128,,18339,
OCESN-160689,002422,OCESN886128F265178:2021-03-09T18:51:45Z,886128,,18340,
OCESN-160689,000007,OCESN886128F265288:2021-03-06T18:51:50Z,886128,,18341,
OCESN-160689,000093,OCESN886128F275111:2021-03-09T18:51:45Z,886128,,18342,
OCESN-160689,000093,OCESN886129F272694:2021-03-09T18:51:45Z,886129,,18343,
OCESN-160689,000421,OCESN886130F272693:2021-03-09T18:51:45Z,886130,0,18344,
OCESN-160689,000093,OCESN886130F274835:2021-03-09T18:51:45Z,886130,0,18345,
OCESN-160689,000346,OCESN886133F223993:2021-03-09T18:51:45Z,886133,,18346,
OCESN-160689,000341,OCESN886133F267089:2021-03-09T18:51:45Z,886133,,18347,
OCESN-160689,000421,OCESN886133F275519:2021-03-09T18:51:45Z,886133,,18348,
OCESN-160689,000120,OCESN886134F173391:2021-03-09T18:51:45Z,886134,0,18349,
OCESN-160689,000004,OCESN886134F174952:2021-03-09T18:51:45Z,886134,0,18350,
OCESN-160689,000007,OCESN886134F174953:2021-03-08T18:51:30Z,886134,0,18351,
OCESN-160689,000003,OCESN886134F261397:2021-03-07T18:51:13Z,886134,0,18352,
OCESN-160689,002423,OCESN886134F263450:2021-03-05T18:50:34Z,886134,0,18353,
OCESN-160689,002424,OCESN886134F268025:2021-03-07T18:51:13Z,886134,0,18354,
OCESN-160689,002425,OCESN886134F272692:2021-03-09T18:51:45Z,886134,0,18355,
OCESN-160689,000207,OCESN886135F263137:2021-03-08T18:51:30Z,886135,1,18356,
OCESN-160689,000211,OCESN886135F274234:2021-03-09T18:51:45Z,886135,1,18357,
OCESN-160689,000426,OCESN886136F273218:2021-03-09T18:51:45Z,886136,,18358,
OCESN-160689,002426,OCESN886137F157832:2021-03-08T18:51:30Z,886137,1,18359,
OCESN-160689,000120,OCESN886137F183990:2021-03-02T18:51:04Z,886137,1,18360,
OCESN-160689,002427,OCESN886137F183991:2021-03-03T18:51:00Z,886137,1,18361,
OCESN-160689,002428,OCESN886137F261218:2021-03-09T18:51:45Z,886137,1,18362,
OCESN-160689,002429,OCESN886137F273090:2021-03-09T18:51:45Z,886137,1,18363,
OCESN-160689,002430,OCESN886139F275436:2021-03-09T18:51:45Z,886139,1,18364,
OCESN-160689,001258,OCESN886140F268772:2021-03-09T18:51:45Z,886140,,18365,
OCESN-160689,002431,OCESN886140F272690:2021-03-09T18:51:45Z,886140,,18366,
OCESN-160689,000352,OCESN886140F272691:2021-03-09T18:51:45Z,886140,,18367,
OCESN-160689,002432,OCESN886140F274834:2021-03-09T18:51:45Z,886140,,18368,
OCESN-160689,000341,OCESN886141F151357:2021-01-22T18:52:19Z,886141,,18369,
OCESN-160689,000346,OCESN886141F241841:2021-03-09T18:51:45Z,886141,,18370,
OCESN-160689,002433,OCESN886143F267218:2021-03-09T18:51:45Z,886143,1,18371,
OCESN-160689,000336,OCESN886145F199179:2021-03-09T18:51:45Z,886145,1,18372,
OCESN-323,002364,OCESN88616F155972:2021-02-18T19:09:53Z,88616,0,18373,
OCESN-323,000150,OCESN88616F201576:2021-02-18T19:09:53Z,88616,0,18374,
OCESN-323,002434,OCESN88616F204993:2021-02-24T15:20:15Z,88616,0,18375,
OCESN-222,002435,OCESN886171F183202:2021-03-09T18:51:45Z,886171,1,18376,
OCESN-222,000301,OCESN886171F261217:2021-03-06T18:51:50Z,886171,1,18377,
OCESN-222,002436,OCESN886171F274833:2021-03-09T18:51:45Z,886171,1,18378,
OCESN-160689,001020,OCESN886172F166950:2021-03-07T18:51:13Z,886172,0,18379,
OCESN-160689,002437,OCESN886172F270464:2021-03-09T18:51:45Z,886172,0,18380,
OCESN-222,000785,OCESN886173F155155:2021-03-09T18:51:45Z,886173,,18381,
OCESN-222,000009,OCESN886173F199220:2021-03-08T18:51:30Z,886173,,18382,
OCESN-222,000301,OCESN886173F261216:2021-03-09T18:51:45Z,886173,,18383,
OCESN-222,002438,OCESN886173F276441:2021-03-09T18:51:45Z,886173,,18384,
OCESN-222,000007,OCESN886174F182086:2021-03-09T18:51:45Z,886174,0,18385,
OCESN-222,002439,OCESN886174F276750:2021-03-09T18:51:45Z,886174,0,18386,
OCESN-222,000280,OCESN886176F272898:2021-03-09T18:51:45Z,886176,0,18387,
OCESN-222,002440,OCESN886179F186217:2021-03-09T18:51:45Z,886179,,18388,
OCESN-222,002441,OCESN886179F187048:2021-03-09T18:51:45Z,886179,,18389,
OCESN-222,002442,OCESN886179F187049:2021-03-07T18:51:13Z,886179,,18390,
OCESN-222,002443,OCESN886179F259625:2021-03-09T18:51:45Z,886179,,18391,
OCESN-222,001060,OCESN886179F274832:2021-03-09T18:51:45Z,886179,,18392,
